SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 10 18:47:32 CST 2016
User: lahernandez
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112250
Integration Time (usec): 100000 (MAYP112250)
Spectra Averaged: 30 (MAYP112250)
Boxcar Smoothing: 0 (MAYP112250)
Correct for Electrical Dark: No (MAYP112250)
Strobe/Lamp Enabled: No (MAYP112250)
Correct for Detector Non-linearity: Yes (MAYP112250)
Correct for Stray Light: No (MAYP112250)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
189.52	-0.034
189.64	-0.020
189.76	-0.044
189.87	-0.031
189.99	0.101
190.11	0.402
190.23	0.708
190.34	0.774
190.46	0.790
190.58	0.794
190.70	0.799
190.81	0.806
190.93	0.818
191.05	0.810
191.17	0.815
191.28	0.830
191.40	0.829
191.52	0.821
191.64	0.844
191.75	0.837
191.87	0.841
191.99	0.837
192.11	0.845
192.22	0.854
192.34	0.851
192.46	0.868
192.58	0.850
192.69	0.882
192.81	0.890
192.93	0.890
193.04	0.896
193.16	0.900
193.28	0.899
193.40	0.909
193.51	0.901
193.63	0.914
193.75	0.916
193.87	0.916
193.98	0.923
194.10	0.918
194.22	0.923
194.34	0.917
194.45	0.923
194.57	0.918
194.69	0.941
194.80	0.936
194.92	0.952
195.04	0.956
195.16	0.936
195.27	0.957
195.39	0.959
195.51	0.959
195.62	0.959
195.74	0.964
195.86	0.965
195.98	0.965
196.09	0.970
196.21	0.976
196.33	0.969
196.44	0.975
196.56	0.975
196.68	0.978
196.80	0.983
196.91	0.983
197.03	0.981
197.15	0.985
197.26	0.985
197.38	0.983
197.50	0.992
197.62	0.985
197.73	0.998
197.85	0.995
197.97	0.992
198.08	0.997
198.20	0.995
198.32	0.993
198.43	1.005
198.55	1.000
198.67	1.006
198.79	1.012
198.90	1.008
199.02	1.008
199.14	1.004
199.25	1.013
199.37	1.018
199.49	1.007
199.60	1.012
199.72	1.020
199.84	1.014
199.95	1.019
200.07	1.012
200.19	1.021
200.30	1.024
200.42	1.020
200.54	1.029
200.65	1.020
200.77	1.021
200.89	1.019
