SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 10 18:52:44 CST 2016
User: lahernandez
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112250
Integration Time (usec): 100000 (MAYP112250)
Spectra Averaged: 30 (MAYP112250)
Boxcar Smoothing: 0 (MAYP112250)
Correct for Electrical Dark: No (MAYP112250)
Strobe/Lamp Enabled: No (MAYP112250)
Correct for Detector Non-linearity: Yes (MAYP112250)
Correct for Stray Light: No (MAYP112250)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
189.52	-0.039
189.64	-0.024
189.76	-0.046
189.87	-0.047
189.99	0.109
190.11	0.485
190.23	0.972
190.34	1.128
190.46	1.153
190.58	1.170
190.70	1.192
190.81	1.203
190.93	1.210
191.05	1.229
191.17	1.206
191.28	1.229
191.40	1.239
191.52	1.209
191.64	1.241
191.75	1.222
191.87	1.234
191.99	1.227
192.11	1.219
192.22	1.232
192.34	1.244
192.46	1.272
192.58	1.230
192.69	1.313
192.81	1.304
192.93	1.313
193.04	1.315
193.16	1.307
193.28	1.310
193.40	1.337
193.51	1.303
193.63	1.325
193.75	1.328
193.87	1.324
193.98	1.342
194.10	1.329
194.22	1.331
194.34	1.331
194.45	1.328
194.57	1.316
194.69	1.342
194.80	1.364
194.92	1.363
195.04	1.372
195.16	1.322
195.27	1.375
195.39	1.379
195.51	1.367
195.62	1.377
195.74	1.373
195.86	1.390
195.98	1.376
196.09	1.387
196.21	1.404
196.33	1.396
196.44	1.403
196.56	1.397
196.68	1.397
196.80	1.398
196.91	1.397
197.03	1.401
197.15	1.414
197.26	1.410
197.38	1.386
197.50	1.405
197.62	1.412
197.73	1.428
197.85	1.429
197.97	1.417
198.08	1.422
198.20	1.422
198.32	1.408
198.43	1.428
198.55	1.424
198.67	1.440
198.79	1.445
198.90	1.445
199.02	1.445
199.14	1.444
199.25	1.447
199.37	1.448
199.49	1.421
199.60	1.439
199.72	1.470
199.84	1.451
199.95	1.461
200.07	1.468
200.19	1.474
200.30	1.473
200.42	1.473
200.54	1.473
200.65	1.463
200.77	1.460
200.89	1.473
201.01	1.478
201.12	1.473
201.24	1.489
201.36	1.481
201.47	1.487
201.59	1.477
201.71	1.480
201.82	1.513
201.94	1.473
202.06	1.500
202.17	1.503
202.29	1.505
202.41	1.500
202.52	1.510
202.64	1.496
202.76	1.513
202.87	1.492
202.99	1.505
203.11	1.521
203.22	1.518
203.34	1.518
203.46	1.501
203.57	1.525
203.69	1.510
203.81	1.526
203.92	1.526
204.04	1.489
204.16	1.525
204.27	1.522
204.39	1.546
204.50	1.541
204.62	1.542
204.74	1.532
204.85	1.526
204.97	1.510
205.09	1.535
205.20	1.521
205.32	1.526
205.44	1.552
205.55	1.544
205.67	1.554
205.79	1.558
205.90	1.529
206.02	1.547
206.14	1.552
206.25	1.555
206.37	1.561
206.48	1.551
206.60	1.546
206.72	1.553
206.83	1.563
206.95	1.548
207.07	1.543
207.18	1.560
207.30	1.554
207.42	1.573
207.53	1.566
207.65	1.567
207.76	1.581
207.88	1.558
208.00	1.541
208.11	1.553
208.23	1.544
208.35	1.562
208.46	1.555
208.58	1.540
208.69	1.556
208.81	1.563
208.93	1.572
209.04	1.559
209.16	1.539
209.27	1.554
209.39	1.556
209.51	1.550
209.62	1.554
209.74	1.527
209.86	1.553
209.97	1.547
210.09	1.556
210.20	1.548
210.32	1.537
210.44	1.542
210.55	1.556
210.67	1.527
210.78	1.537
210.90	1.526
211.02	1.523
211.13	1.531
211.25	1.512
211.36	1.528
211.48	1.508
211.60	1.525
211.71	1.504
211.83	1.482
211.94	1.500
212.06	1.493
212.18	1.493
212.29	1.478
212.41	1.474
212.52	1.482
212.64	1.477
212.76	1.468
212.87	1.459
212.99	1.443
213.10	1.436
213.22	1.444
213.34	1.439
213.45	1.433
213.57	1.420
213.68	1.425
213.80	1.416
213.91	1.406
214.03	1.410
214.15	1.384
214.26	1.382
214.38	1.383
214.49	1.373
214.61	1.372
214.73	1.356
214.84	1.344
214.96	1.343
215.07	1.339
215.19	1.325
215.30	1.310
215.42	1.313
215.54	1.307
215.65	1.289
215.77	1.284
215.88	1.278
216.00	1.261
216.11	1.249
216.23	1.245
216.34	1.231
216.46	1.227
216.58	1.212
216.69	1.204
216.81	1.192
216.92	1.186
217.04	1.179
217.15	1.158
217.27	1.148
217.39	1.147
217.50	1.133
217.62	1.124
217.73	1.115
217.85	1.105
217.96	1.091
218.08	1.077
218.19	1.074
218.31	1.060
218.43	1.050
218.54	1.037
218.66	1.028
218.77	1.014
218.89	0.999
219.00	0.988
219.12	0.985
219.23	0.974
219.35	0.958
219.46	0.946
219.58	0.933
219.70	0.924
219.81	0.917
219.93	0.901
220.04	0.894
220.16	0.882
220.27	0.873
220.39	0.861
220.50	0.847
220.62	0.839
220.73	0.827
220.85	0.813
220.96	0.804
221.08	0.789
221.19	0.786
221.31	0.772
221.42	0.765
221.54	0.755
221.66	0.742
221.77	0.730
221.89	0.721
222.00	0.710
222.12	0.698
222.23	0.688
222.35	0.680
222.46	0.668
222.58	0.661
222.69	0.651
222.81	0.640
222.92	0.629
223.04	0.622
223.15	0.612
223.27	0.603
223.38	0.593
223.50	0.583
223.61	0.571
223.73	0.566
223.84	0.555
223.96	0.547
224.07	0.535
224.19	0.530
224.30	0.519
224.42	0.513
224.53	0.504
224.65	0.494
224.76	0.487
224.88	0.478
224.99	0.471
225.11	0.462
225.22	0.453
225.34	0.445
225.45	0.439
225.57	0.429
225.68	0.422
225.80	0.413
225.91	0.404
226.03	0.399
226.14	0.392
226.26	0.385
226.37	0.378
226.49	0.369
226.60	0.364
226.72	0.357
226.83	0.351
226.95	0.343
227.06	0.337
227.18	0.332
227.29	0.327
227.41	0.317
227.52	0.313
227.64	0.308
227.75	0.303
227.87	0.295
227.98	0.289
228.10	0.284
228.21	0.277
228.33	0.274
228.44	0.269
228.55	0.263
228.67	0.258
228.78	0.254
228.90	0.248
229.01	0.242
229.13	0.237
229.24	0.232
229.36	0.229
229.47	0.223
229.59	0.218
229.70	0.214
229.82	0.209
229.93	0.205
230.05	0.202
230.16	0.195
230.28	0.192
230.39	0.189
230.50	0.184
230.62	0.181
230.73	0.176
230.85	0.174
230.96	0.169
231.08	0.165
231.19	0.162
231.31	0.159
231.42	0.155
231.54	0.152
231.65	0.148
231.76	0.145
231.88	0.141
231.99	0.138
232.11	0.135
232.22	0.132
232.34	0.129
232.45	0.126
232.57	0.124
232.68	0.122
232.79	0.120
232.91	0.115
233.02	0.113
233.14	0.110
233.25	0.108
233.37	0.106
233.48	0.102
233.59	0.099
233.71	0.097
233.82	0.094
233.94	0.092
234.05	0.090
234.17	0.088
234.28	0.086
234.40	0.086
234.51	0.081
234.62	0.081
234.74	0.078
234.85	0.076
234.97	0.074
235.08	0.072
235.20	0.070
235.31	0.069
235.42	0.067
235.54	0.068
235.65	0.064
235.77	0.065
235.88	0.062
235.99	0.061
236.11	0.059
236.22	0.057
236.34	0.058
236.45	0.053
236.57	0.055
236.68	0.052
236.79	0.051
236.91	0.051
237.02	0.048
237.14	0.047
237.25	0.048
237.36	0.045
237.48	0.043
237.59	0.043
