SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 01 17:50:45 CST 2016
User: lahernandez
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112250
Integration Time (usec): 100000 (MAYP112250)
Spectra Averaged: 10 (MAYP112250)
Boxcar Smoothing: 0 (MAYP112250)
Correct for Electrical Dark: No (MAYP112250)
Strobe/Lamp Enabled: No (MAYP112250)
Correct for Detector Non-linearity: No (MAYP112250)
Correct for Stray Light: No (MAYP112250)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
189.52	-0.000
189.64	-1.404
189.76	-0.990
189.87	-0.475
189.99	-0.291
190.11	0.443
190.23	0.993
190.34	1.144
190.46	1.216
190.58	1.189
190.70	1.176
190.81	1.148
190.93	1.187
191.05	1.198
191.17	1.212
191.28	1.232
191.40	1.192
191.52	1.114
191.64	1.188
191.75	1.244
191.87	1.204
191.99	1.123
192.11	1.248
192.22	1.141
192.34	1.132
192.46	1.188
192.58	1.129
192.69	1.154
192.81	1.216
192.93	1.154
193.04	1.188
193.16	1.148
193.28	1.124
193.40	1.116
193.51	1.122
193.63	1.142
193.75	1.146
193.87	1.093
193.98	1.107
194.10	1.079
194.22	1.132
194.34	1.116
194.45	1.106
194.57	1.098
194.69	1.057
194.80	1.053
194.92	1.087
195.04	1.114
195.16	1.025
195.27	1.068
195.39	1.055
195.51	1.059
195.62	1.092
195.74	1.082
195.86	1.050
195.98	1.062
196.09	1.039
196.21	1.055
196.33	1.039
196.44	1.055
196.56	1.028
196.68	1.035
196.80	1.014
196.91	1.032
197.03	1.029
197.15	1.028
197.26	1.014
197.38	0.992
197.50	1.014
197.62	1.018
197.73	1.035
197.85	1.008
197.97	1.005
198.08	1.003
198.20	0.990
198.32	0.988
198.43	1.001
198.55	0.999
198.67	0.998
198.79	1.004
198.90	0.980
199.02	1.007
199.14	0.979
199.25	0.994
199.37	0.964
199.49	0.952
199.60	0.994
199.72	0.963
199.84	1.015
199.95	0.984
200.07	0.987
200.19	0.967
200.30	0.965
200.42	0.962
200.54	0.957
200.65	0.974
200.77	0.985
200.89	0.943
201.01	0.943
201.12	0.966
201.24	0.969
201.36	0.954
201.47	0.952
201.59	0.954
201.71	0.952
201.82	0.942
201.94	0.935
202.06	0.958
202.17	0.945
202.29	0.954
202.41	0.926
202.52	0.950
202.64	0.924
202.76	0.933
202.87	0.945
202.99	0.929
203.11	0.923
203.22	0.948
203.34	0.930
203.46	0.921
203.57	0.902
203.69	0.923
203.81	0.918
203.92	0.919
204.04	0.902
204.16	0.926
204.27	0.890
204.39	0.917
204.50	0.908
204.62	0.896
204.74	0.897
204.85	0.896
204.97	0.887
205.09	0.892
205.20	0.889
205.32	0.892
205.44	0.887
205.55	0.883
205.67	0.884
205.79	0.895
205.90	0.880
206.02	0.887
206.14	0.891
206.25	0.881
206.37	0.874
206.48	0.868
206.60	0.867
206.72	0.877
206.83	0.862
206.95	0.856
207.07	0.860
207.18	0.848
207.30	0.847
207.42	0.833
207.53	0.845
207.65	0.838
207.76	0.848
207.88	0.832
208.00	0.839
208.11	0.828
208.23	0.822
208.35	0.835
208.46	0.813
208.58	0.808
208.69	0.812
208.81	0.811
208.93	0.810
209.04	0.809
209.16	0.801
209.27	0.802
209.39	0.792
209.51	0.794
209.62	0.790
209.74	0.768
209.86	0.781
209.97	0.763
210.09	0.780
210.20	0.759
210.32	0.771
210.44	0.757
210.55	0.759
210.67	0.748
210.78	0.745
210.90	0.738
211.02	0.729
211.13	0.736
211.25	0.731
211.36	0.725
211.48	0.723
211.60	0.719
211.71	0.717
211.83	0.711
211.94	0.721
212.06	0.700
212.18	0.692
212.29	0.693
212.41	0.696
212.52	0.688
212.64	0.690
212.76	0.678
212.87	0.676
212.99	0.665
213.10	0.669
213.22	0.662
213.34	0.656
213.45	0.652
213.57	0.645
213.68	0.642
213.80	0.643
213.91	0.632
214.03	0.632
214.15	0.627
214.26	0.627
214.38	0.620
214.49	0.615
214.61	0.613
214.73	0.603
214.84	0.606
214.96	0.593
215.07	0.589
215.19	0.591
215.30	0.581
215.42	0.574
215.54	0.574
215.65	0.569
215.77	0.571
215.88	0.558
216.00	0.554
216.11	0.551
216.23	0.546
216.34	0.546
216.46	0.540
216.58	0.535
216.69	0.524
216.81	0.524
216.92	0.530
217.04	0.519
217.15	0.513
217.27	0.508
217.39	0.503
217.50	0.499
217.62	0.499
217.73	0.497
217.85	0.488
217.96	0.478
218.08	0.477
218.19	0.473
218.31	0.466
218.43	0.468
218.54	0.456
218.66	0.454
218.77	0.451
218.89	0.446
219.00	0.441
219.12	0.440
219.23	0.436
219.35	0.429
219.46	0.431
219.58	0.420
219.70	0.420
219.81	0.415
219.93	0.409
220.04	0.405
220.16	0.403
220.27	0.396
220.39	0.393
220.50	0.389
220.62	0.384
220.73	0.378
220.85	0.375
220.96	0.374
221.08	0.373
221.19	0.370
221.31	0.365
221.42	0.358
221.54	0.357
221.66	0.356
221.77	0.349
221.89	0.349
222.00	0.343
222.12	0.340
222.23	0.337
222.35	0.333
222.46	0.328
222.58	0.329
222.69	0.321
222.81	0.318
222.92	0.317
223.04	0.314
223.15	0.312
223.27	0.309
223.38	0.305
223.50	0.300
223.61	0.294
223.73	0.292
223.84	0.292
223.96	0.288
224.07	0.287
224.19	0.281
224.30	0.282
224.42	0.277
224.53	0.274
224.65	0.271
224.76	0.268
224.88	0.266
224.99	0.261
225.11	0.260
