SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 10 18:36:39 CST 2016
User: lahernandez
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112250
Integration Time (usec): 100000 (MAYP112250)
Spectra Averaged: 30 (MAYP112250)
Boxcar Smoothing: 0 (MAYP112250)
Correct for Electrical Dark: No (MAYP112250)
Strobe/Lamp Enabled: No (MAYP112250)
Correct for Detector Non-linearity: Yes (MAYP112250)
Correct for Stray Light: No (MAYP112250)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
189.52	-0.009
189.64	-0.003
189.76	-0.021
189.87	0.012
189.99	0.021
190.11	0.049
190.23	0.068
190.34	0.067
190.46	0.064
190.58	0.071
190.70	0.066
190.81	0.069
190.93	0.070
191.05	0.070
191.17	0.072
191.28	0.074
191.40	0.071
191.52	0.070
191.64	0.076
191.75	0.071
191.87	0.073
191.99	0.075
192.11	0.073
192.22	0.073
192.34	0.075
192.46	0.076
192.58	0.074
192.69	0.077
192.81	0.077
192.93	0.078
193.04	0.076
193.16	0.078
193.28	0.079
193.40	0.079
193.51	0.079
193.63	0.079
193.75	0.078
193.87	0.078
193.98	0.079
194.10	0.082
194.22	0.082
194.34	0.079
194.45	0.080
194.57	0.079
194.69	0.079
194.80	0.083
194.92	0.081
195.04	0.082
195.16	0.081
195.27	0.083
195.39	0.082
195.51	0.084
195.62	0.081
195.74	0.081
195.86	0.081
195.98	0.086
196.09	0.080
196.21	0.083
196.33	0.083
196.44	0.084
196.56	0.084
196.68	0.087
196.80	0.083
196.91	0.083
197.03	0.082
197.15	0.084
197.26	0.084
197.38	0.084
197.50	0.086
197.62	0.083
197.73	0.087
197.85	0.084
197.97	0.083
198.08	0.085
198.20	0.085
198.32	0.086
198.43	0.086
198.55	0.085
198.67	0.088
198.79	0.086
198.90	0.084
199.02	0.087
199.14	0.088
199.25	0.088
199.37	0.088
199.49	0.087
199.60	0.087
199.72	0.086
199.84	0.085
199.95	0.086
200.07	0.088
200.19	0.085
200.30	0.089
200.42	0.087
200.54	0.086
200.65	0.086
200.77	0.086
200.89	0.090
201.01	0.088
201.12	0.088
201.24	0.088
201.36	0.088
201.47	0.087
201.59	0.087
201.71	0.090
201.82	0.087
201.94	0.084
202.06	0.088
202.17	0.087
202.29	0.088
202.41	0.088
202.52	0.086
202.64	0.084
202.76	0.085
202.87	0.086
202.99	0.086
203.11	0.086
203.22	0.088
203.34	0.086
203.46	0.086
203.57	0.087
203.69	0.085
203.81	0.084
203.92	0.085
204.04	0.085
204.16	0.084
204.27	0.084
204.39	0.085
204.50	0.085
204.62	0.083
204.74	0.085
204.85	0.083
204.97	0.084
205.09	0.085
205.20	0.084
205.32	0.085
205.44	0.084
205.55	0.082
205.67	0.083
205.79	0.081
205.90	0.082
206.02	0.081
206.14	0.084
206.25	0.081
206.37	0.082
206.48	0.082
206.60	0.083
206.72	0.081
206.83	0.081
206.95	0.080
207.07	0.079
207.18	0.081
207.30	0.081
207.42	0.079
207.53	0.080
207.65	0.081
207.76	0.078
207.88	0.080
208.00	0.076
208.11	0.079
208.23	0.076
208.35	0.076
208.46	0.077
208.58	0.076
208.69	0.076
208.81	0.075
208.93	0.076
209.04	0.075
209.16	0.074
209.27	0.075
209.39	0.074
209.51	0.075
209.62	0.072
209.74	0.074
209.86	0.074
209.97	0.074
