SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 01 17:20:26 CST 2016
User: lahernandez
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112250
Integration Time (usec): 100000 (MAYP112250)
Spectra Averaged: 10 (MAYP112250)
Boxcar Smoothing: 0 (MAYP112250)
Correct for Electrical Dark: No (MAYP112250)
Strobe/Lamp Enabled: No (MAYP112250)
Correct for Detector Non-linearity: No (MAYP112250)
Correct for Stray Light: No (MAYP112250)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
189.52	-0.000
189.64	-1.409
189.76	-0.890
189.87	-0.429
189.99	-0.218
190.11	0.482
190.23	1.008
190.34	1.155
190.46	1.206
190.58	1.182
190.70	1.207
190.81	1.157
190.93	1.191
191.05	1.155
191.17	1.197
191.28	1.207
191.40	1.152
191.52	1.098
191.64	1.149
191.75	1.184
191.87	1.171
191.99	1.095
192.11	1.152
192.22	1.123
192.34	1.072
192.46	1.134
192.58	1.083
192.69	1.072
192.81	1.128
192.93	1.075
193.04	1.090
193.16	1.061
193.28	1.051
193.40	1.028
193.51	1.035
193.63	1.063
193.75	1.056
193.87	1.009
193.98	1.024
194.10	1.001
194.22	1.005
194.34	0.998
194.45	0.980
194.57	0.983
194.69	0.973
194.80	0.962
194.92	0.948
195.04	1.001
195.16	0.934
195.27	0.952
195.39	0.948
195.51	0.946
195.62	0.955
195.74	0.944
195.86	0.928
195.98	0.948
196.09	0.936
196.21	0.937
196.33	0.913
196.44	0.923
196.56	0.905
196.68	0.895
196.80	0.901
196.91	0.905
197.03	0.902
197.15	0.898
197.26	0.888
197.38	0.877
197.50	0.882
197.62	0.877
197.73	0.887
197.85	0.898
197.97	0.874
198.08	0.869
198.20	0.864
198.32	0.873
198.43	0.876
198.55	0.872
198.67	0.878
198.79	0.850
198.90	0.855
199.02	0.864
199.14	0.847
199.25	0.860
199.37	0.845
199.49	0.828
199.60	0.847
199.72	0.833
199.84	0.857
199.95	0.859
200.07	0.855
200.19	0.836
200.30	0.841
200.42	0.835
200.54	0.824
200.65	0.851
200.77	0.845
200.89	0.814
201.01	0.813
201.12	0.828
201.24	0.823
201.36	0.825
201.47	0.827
201.59	0.819
201.71	0.808
201.82	0.812
201.94	0.802
202.06	0.824
202.17	0.817
202.29	0.819
202.41	0.807
202.52	0.819
202.64	0.802
202.76	0.795
202.87	0.806
202.99	0.800
203.11	0.789
203.22	0.801
203.34	0.794
203.46	0.795
203.57	0.783
203.69	0.786
203.81	0.792
203.92	0.795
204.04	0.780
204.16	0.785
204.27	0.764
204.39	0.785
204.50	0.775
204.62	0.769
204.74	0.773
204.85	0.775
204.97	0.768
205.09	0.767
205.20	0.768
205.32	0.755
205.44	0.763
205.55	0.752
205.67	0.754
205.79	0.765
205.90	0.755
206.02	0.764
206.14	0.757
206.25	0.751
206.37	0.744
206.48	0.742
206.60	0.743
206.72	0.742
206.83	0.738
206.95	0.731
207.07	0.725
207.18	0.718
207.30	0.722
207.42	0.713
207.53	0.712
207.65	0.711
207.76	0.714
207.88	0.711
208.00	0.713
208.11	0.705
208.23	0.702
208.35	0.698
208.46	0.693
208.58	0.699
208.69	0.692
208.81	0.690
208.93	0.682
209.04	0.686
209.16	0.673
209.27	0.671
209.39	0.667
209.51	0.668
209.62	0.667
209.74	0.651
209.86	0.651
209.97	0.646
210.09	0.650
210.20	0.638
210.32	0.652
210.44	0.637
210.55	0.631
210.67	0.626
210.78	0.630
210.90	0.617
211.02	0.619
211.13	0.613
211.25	0.606
211.36	0.614
211.48	0.607
211.60	0.601
211.71	0.600
211.83	0.591
211.94	0.596
212.06	0.582
212.18	0.582
212.29	0.569
212.41	0.580
212.52	0.572
212.64	0.574
212.76	0.563
212.87	0.562
212.99	0.551
213.10	0.547
213.22	0.548
213.34	0.542
213.45	0.540
213.57	0.538
213.68	0.531
213.80	0.533
213.91	0.524
214.03	0.518
214.15	0.518
214.26	0.509
214.38	0.508
214.49	0.501
214.61	0.497
214.73	0.499
214.84	0.494
214.96	0.482
215.07	0.484
215.19	0.479
215.30	0.473
215.42	0.467
215.54	0.466
215.65	0.468
215.77	0.459
215.88	0.460
216.00	0.449
