SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 01 17:22:43 CST 2016
User: lahernandez
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112250
Integration Time (usec): 100000 (MAYP112250)
Spectra Averaged: 10 (MAYP112250)
Boxcar Smoothing: 0 (MAYP112250)
Correct for Electrical Dark: No (MAYP112250)
Strobe/Lamp Enabled: No (MAYP112250)
Correct for Detector Non-linearity: No (MAYP112250)
Correct for Stray Light: No (MAYP112250)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
189.52	-0.000
189.64	-1.349
189.76	-0.951
189.87	-0.412
189.99	-0.266
190.11	0.497
190.23	0.996
190.34	1.153
190.46	1.204
190.58	1.188
190.70	1.220
190.81	1.174
190.93	1.201
191.05	1.205
191.17	1.182
191.28	1.248
191.40	1.203
191.52	1.105
191.64	1.162
191.75	1.194
191.87	1.223
191.99	1.114
192.11	1.196
192.22	1.138
192.34	1.104
192.46	1.148
192.58	1.124
192.69	1.106
192.81	1.217
192.93	1.125
193.04	1.126
193.16	1.115
193.28	1.098
193.40	1.080
193.51	1.114
193.63	1.116
193.75	1.144
193.87	1.073
193.98	1.108
194.10	1.061
194.22	1.106
194.34	1.089
194.45	1.082
194.57	1.067
194.69	1.077
194.80	1.053
194.92	1.055
195.04	1.106
195.16	1.015
195.27	1.066
195.39	1.056
195.51	1.047
195.62	1.073
195.74	1.048
195.86	1.075
195.98	1.050
196.09	1.052
196.21	1.044
196.33	1.024
196.44	1.043
196.56	1.029
196.68	1.017
196.80	1.014
196.91	1.013
197.03	1.032
197.15	1.028
197.26	1.032
197.38	1.000
197.50	1.004
197.62	1.016
197.73	1.031
197.85	1.034
197.97	1.019
198.08	1.024
198.20	1.015
198.32	0.993
198.43	1.004
198.55	1.006
198.67	1.015
198.79	1.007
198.90	0.980
199.02	1.007
199.14	0.999
199.25	1.012
199.37	0.989
199.49	0.962
199.60	0.996
199.72	0.966
199.84	1.007
199.95	1.013
200.07	0.991
200.19	0.972
200.30	0.974
200.42	0.972
200.54	0.979
200.65	0.992
200.77	0.991
200.89	0.970
201.01	0.962
201.12	0.967
201.24	0.980
201.36	0.985
201.47	0.972
201.59	0.966
201.71	0.961
201.82	0.963
201.94	0.949
202.06	0.980
202.17	0.969
202.29	0.959
202.41	0.943
202.52	0.955
202.64	0.956
202.76	0.943
202.87	0.972
202.99	0.944
203.11	0.941
203.22	0.962
203.34	0.937
203.46	0.945
203.57	0.928
203.69	0.947
203.81	0.937
203.92	0.939
204.04	0.921
204.16	0.936
204.27	0.928
204.39	0.933
204.50	0.921
204.62	0.919
204.74	0.919
204.85	0.921
204.97	0.917
205.09	0.916
205.20	0.909
205.32	0.905
205.44	0.915
205.55	0.903
205.67	0.899
205.79	0.909
205.90	0.891
206.02	0.907
206.14	0.909
206.25	0.906
206.37	0.888
206.48	0.884
206.60	0.879
206.72	0.893
206.83	0.876
206.95	0.876
207.07	0.869
207.18	0.863
207.30	0.868
207.42	0.853
207.53	0.859
207.65	0.854
207.76	0.854
207.88	0.850
208.00	0.859
208.11	0.850
208.23	0.846
208.35	0.842
208.46	0.821
208.58	0.826
208.69	0.834
208.81	0.830
208.93	0.820
209.04	0.819
209.16	0.814
209.27	0.808
209.39	0.798
209.51	0.809
209.62	0.797
209.74	0.776
209.86	0.785
209.97	0.770
210.09	0.780
210.20	0.765
210.32	0.771
210.44	0.766
210.55	0.759
210.67	0.760
210.78	0.752
210.90	0.746
211.02	0.746
211.13	0.746
211.25	0.738
211.36	0.735
211.48	0.730
211.60	0.731
211.71	0.724
211.83	0.715
211.94	0.714
212.06	0.697
212.18	0.689
212.29	0.692
212.41	0.694
212.52	0.694
212.64	0.696
212.76	0.676
212.87	0.674
212.99	0.661
213.10	0.667
213.22	0.669
213.34	0.655
213.45	0.652
213.57	0.648
213.68	0.644
213.80	0.639
213.91	0.628
214.03	0.623
214.15	0.614
214.26	0.614
214.38	0.612
214.49	0.606
214.61	0.600
214.73	0.597
214.84	0.591
214.96	0.581
215.07	0.584
215.19	0.578
215.30	0.571
215.42	0.564
215.54	0.562
215.65	0.557
215.77	0.551
215.88	0.551
216.00	0.538
216.11	0.534
216.23	0.533
216.34	0.528
216.46	0.527
216.58	0.520
216.69	0.510
216.81	0.505
216.92	0.509
217.04	0.498
217.15	0.493
217.27	0.487
217.39	0.480
217.50	0.480
217.62	0.476
217.73	0.472
217.85	0.465
217.96	0.461
218.08	0.452
218.19	0.453
218.31	0.446
