SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 01 17:13:26 CST 2016
User: lahernandez
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112250
Integration Time (usec): 100000 (MAYP112250)
Spectra Averaged: 10 (MAYP112250)
Boxcar Smoothing: 0 (MAYP112250)
Correct for Electrical Dark: No (MAYP112250)
Strobe/Lamp Enabled: No (MAYP112250)
Correct for Detector Non-linearity: No (MAYP112250)
Correct for Stray Light: No (MAYP112250)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
189.52	-0.000
189.64	-1.349
189.76	-0.890
189.87	-0.401
189.99	-0.183
190.11	0.380
190.23	0.689
190.34	0.723
190.46	0.730
190.58	0.741
190.70	0.747
190.81	0.733
190.93	0.746
191.05	0.747
191.17	0.752
191.28	0.763
191.40	0.744
191.52	0.730
191.64	0.740
191.75	0.780
191.87	0.752
191.99	0.738
192.11	0.776
192.22	0.762
192.34	0.744
192.46	0.775
192.58	0.742
192.69	0.746
192.81	0.782
192.93	0.760
193.04	0.776
193.16	0.768
193.28	0.765
193.40	0.749
193.51	0.760
193.63	0.783
193.75	0.773
193.87	0.762
193.98	0.770
194.10	0.754
194.22	0.782
194.34	0.768
194.45	0.774
194.57	0.768
194.69	0.771
194.80	0.765
194.92	0.785
195.04	0.792
195.16	0.755
195.27	0.779
195.39	0.777
195.51	0.778
195.62	0.788
195.74	0.785
195.86	0.790
195.98	0.783
196.09	0.773
196.21	0.788
196.33	0.776
196.44	0.801
196.56	0.780
196.68	0.777
196.80	0.781
196.91	0.792
197.03	0.790
197.15	0.793
197.26	0.791
197.38	0.773
197.50	0.779
197.62	0.788
197.73	0.792
197.85	0.781
197.97	0.787
198.08	0.789
198.20	0.778
198.32	0.776
198.43	0.784
198.55	0.782
198.67	0.787
198.79	0.766
198.90	0.783
199.02	0.790
199.14	0.771
199.25	0.783
199.37	0.773
199.49	0.772
199.60	0.781
199.72	0.773
199.84	0.788
199.95	0.788
200.07	0.779
200.19	0.780
200.30	0.769
200.42	0.774
200.54	0.775
200.65	0.785
200.77	0.778
200.89	0.763
201.01	0.767
201.12	0.784
201.24	0.772
201.36	0.764
201.47	0.773
201.59	0.772
201.71	0.757
201.82	0.770
201.94	0.750
202.06	0.771
202.17	0.768
202.29	0.762
202.41	0.751
202.52	0.767
202.64	0.756
202.76	0.754
202.87	0.769
202.99	0.759
203.11	0.746
203.22	0.753
203.34	0.744
203.46	0.746
203.57	0.744
203.69	0.752
203.81	0.753
203.92	0.749
204.04	0.733
204.16	0.738
204.27	0.728
204.39	0.730
204.50	0.729
204.62	0.737
204.74	0.731
204.85	0.735
204.97	0.725
205.09	0.726
205.20	0.731
205.32	0.717
205.44	0.727
205.55	0.720
205.67	0.716
205.79	0.719
205.90	0.719
206.02	0.721
206.14	0.720
206.25	0.715
206.37	0.706
206.48	0.705
206.60	0.704
206.72	0.708
206.83	0.703
206.95	0.689
207.07	0.692
207.18	0.692
207.30	0.695
207.42	0.674
207.53	0.686
207.65	0.672
207.76	0.682
207.88	0.675
208.00	0.682
208.11	0.677
208.23	0.666
208.35	0.668
208.46	0.657
208.58	0.657
208.69	0.657
208.81	0.659
208.93	0.654
209.04	0.652
209.16	0.647
209.27	0.643
209.39	0.636
209.51	0.638
209.62	0.638
209.74	0.622
209.86	0.632
209.97	0.618
210.09	0.626
210.20	0.612
210.32	0.620
210.44	0.610
210.55	0.609
210.67	0.605
210.78	0.601
210.90	0.589
211.02	0.590
211.13	0.600
211.25	0.586
211.36	0.585
211.48	0.585
211.60	0.580
211.71	0.574
211.83	0.567
211.94	0.572
212.06	0.559
212.18	0.555
212.29	0.555
212.41	0.555
212.52	0.548
212.64	0.545
212.76	0.539
212.87	0.536
212.99	0.527
213.10	0.527
213.22	0.525
213.34	0.524
213.45	0.514
213.57	0.514
213.68	0.510
213.80	0.506
213.91	0.500
214.03	0.495
214.15	0.490
214.26	0.488
214.38	0.482
214.49	0.481
214.61	0.477
214.73	0.475
214.84	0.475
214.96	0.463
215.07	0.461
215.19	0.455
215.30	0.452
215.42	0.448
215.54	0.447
215.65	0.443
215.77	0.434
215.88	0.435
216.00	0.431
216.11	0.425
216.23	0.424
216.34	0.417
216.46	0.411
216.58	0.409
216.69	0.402
216.81	0.404
216.92	0.404
217.04	0.396
217.15	0.393
217.27	0.382
217.39	0.381
217.50	0.379
217.62	0.378
217.73	0.372
217.85	0.367
217.96	0.358
218.08	0.358
218.19	0.358
218.31	0.355
